customerID,tenure,MonthlyCharges,SeniorCitizen,gender,Partner,Dependents,InternetService,Contract,PaperlessBilling,PaymentMethod,Churn,PhoneService,MultipleLines
9c647e34,16,61.07373674056126,0,Female,No,No,DSL,Month-to-month,Yes,Bank transfer (automatic),No,No,No
fda075cc,70,98.77589039562194,0,Female,Yes,Yes,Fiber optic,One year,Yes,Electronic check,No,No,Yes
8bbef377,47,19.531448677591296,0,Male,No,No,No,Two year,Yes,Credit card (automatic),No,No,Yes
b1542e90,71,96.1658507495122,0,Female,No,No,DSL,Two year,Yes,Electronic check,No,No,No
ad0055d8,55,81.46047483608116,0,Male,Yes,No,DSL,One year,Yes,Mailed check,No,No,Yes
457dc250,55,84.38570582376481,0,Female,No,Yes,DSL,One year,Yes,Electronic check,No,Yes,Yes
f410690b,51,92.97962618123388,0,Female,Yes,Yes,Fiber optic,One year,No,Bank transfer (automatic),No,Yes,Yes
06882ea9,65,98.14064430662513,1,Female,Yes,No,Fiber optic,One year,No,Credit card (automatic),No,Yes,No
fb391e4d,7,49.903112339666365,0,Male,No,No,DSL,Month-to-month,No,Credit card (automatic),Yes,Yes,No
2b9916c2,0,98.31121919417483,0,Female,No,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),Yes,Yes,No
81500e15,13,75.96308507977828,0,Male,No,No,Fiber optic,Month-to-month,No,Electronic check,No,No,Yes
2f198e82,58,84.86134056097794,0,Male,Yes,Yes,DSL,Two year,Yes,Electronic check,No,No,Yes
94a95af9,65,124.40253519581323,0,Male,Yes,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),No,No,Yes
1bb98cb2,42,25.338367176058153,0,Male,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes
a8db9a13,4,19.54705964850634,0,Male,Yes,Yes,No,Month-to-month,No,Credit card (automatic),No,No,Yes
52ffcc19,62,53.06906719605834,0,Female,No,No,DSL,Month-to-month,Yes,Electronic check,Yes,No,Yes
aa6888af,26,19.35007705040537,1,Male,No,No,No,One year,No,Credit card (automatic),No,Yes,No
d83033b0,24,69.36802054274793,1,Male,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
e4ecb4b5,4,88.44875741152863,1,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
23bdd05d,16,55.035884656488534,0,Female,No,No,DSL,Month-to-month,Yes,Electronic check,Yes,Yes,Yes
431063ad,73,23.046086841108288,1,Female,Yes,No,No,Two year,No,Bank transfer (automatic),No,No,No
c59a8d45,29,116.40772477860969,1,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
444a6449,12,21.241794790285784,0,Male,No,No,No,Two year,No,Mailed check,No,Yes,No
56c68338,74,117.96835588588306,0,Male,Yes,No,Fiber optic,Two year,No,Credit card (automatic),No,Yes,No
fc9e60f5,3,58.671378307192164,0,Male,No,No,DSL,Month-to-month,No,Mailed check,No,Yes,Yes
a47afe4e,69,84.76578942430638,1,Female,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,No,Yes,Yes
fcd7eb41,9,22.214058885597062,0,Female,No,No,No,Month-to-month,Yes,Credit card (automatic),No,No,No
aff1303e,42,107.5242496157723,0,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
03d31894,14,92.25013349657233,0,Female,No,Yes,DSL,Two year,No,Credit card (automatic),No,No,No
273786e5,1,103.28050253072045,0,Female,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,Yes
b7f0e98d,60,82.15308060864353,1,Male,No,No,DSL,Two year,Yes,Bank transfer (automatic),No,No,Yes
1f901ece,40,21.222979514262704,0,Male,Yes,Yes,No,One year,No,Mailed check,No,Yes,No
c0734dbd,17,96.53318762036724,0,Male,Yes,Yes,Fiber optic,One year,Yes,Electronic check,Yes,No,Yes
3d85f523,67,88.99205164613291,1,Female,No,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),No,Yes,No
241abb3c,8,92.77078596536832,0,Female,No,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),Yes,No,No
44e21677,42,100.63964984586725,0,Male,No,No,Fiber optic,One year,Yes,Electronic check,No,Yes,Yes
bf5c7819,4,49.93354487378525,0,Male,No,No,DSL,Month-to-month,No,Mailed check,Yes,No,No
6358408d,15,79.22079512217186,1,Female,Yes,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),Yes,Yes,Yes
166e021e,17,21.156917936301326,0,Female,No,No,No,One year,No,Bank transfer (automatic),No,Yes,No
142c1a92,70,67.28411441511204,0,Male,No,No,DSL,Two year,Yes,Bank transfer (automatic),No,Yes,Yes
be5cdf83,27,40.140448698328896,0,Female,No,No,DSL,One year,Yes,Credit card (automatic),No,Yes,No
8840658a,36,100.44039740080848,0,Male,No,No,Fiber optic,One year,Yes,Bank transfer (automatic),Yes,Yes,No
4565b25a,69,83.98165646868426,0,Female,Yes,No,DSL,Two year,Yes,Bank transfer (automatic),No,Yes,Yes
40a6e076,23,58.798687284286366,0,Female,Yes,Yes,DSL,One year,No,Electronic check,No,No,No
6d31307d,25,63.8810582936654,0,Female,Yes,Yes,DSL,One year,Yes,Mailed check,No,Yes,No
420aa62e,0,46.44506255306901,0,Female,No,No,DSL,Month-to-month,No,Mailed check,No,No,No
e882237a,4,75.07885440235606,0,Male,Yes,Yes,Fiber optic,Month-to-month,Yes,Mailed check,Yes,Yes,No
e121c24d,4,71.43754637799975,0,Female,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
795c79a3,48,106.14456591105885,0,Female,Yes,No,Fiber optic,Month-to-month,No,Electronic check,No,No,No
90d61d38,46,101.29064189010892,0,Male,Yes,No,Fiber optic,One year,Yes,Credit card (automatic),No,No,Yes
35abec5a,70,84.33648593721968,0,Male,Yes,Yes,DSL,Two year,Yes,Credit card (automatic),No,No,No
103633fd,17,78.82071437016288,0,Male,No,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,No
79776373,59,47.59243466832723,0,Male,Yes,No,DSL,Month-to-month,Yes,Electronic check,No,Yes,Yes
057b4923,33,106.28979353348043,0,Male,No,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),Yes,No,Yes
95a734e6,0,45.288957171136,0,Male,No,No,DSL,Month-to-month,Yes,Mailed check,Yes,No,Yes
8af9cfe2,20,25.285891006406384,0,Male,No,No,DSL,Month-to-month,No,Credit card (automatic),No,Yes,No
14d1fd83,24,34.19569658733711,0,Female,No,Yes,DSL,Two year,No,Bank transfer (automatic),No,No,No
e39dfd1e,69,88.07204692133972,0,Male,Yes,Yes,DSL,Two year,Yes,Electronic check,No,No,No
8eaf24a8,71,102.82863866445629,1,Female,Yes,Yes,Fiber optic,One year,Yes,Electronic check,No,Yes,Yes
978d25a9,51,58.916644409449454,0,Male,Yes,Yes,DSL,One year,No,Electronic check,Yes,Yes,Yes
3a0a199d,30,79.06314682815105,0,Male,No,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),Yes,No,No
e5dce673,64,80.3211791376495,0,Male,Yes,No,Fiber optic,Two year,Yes,Credit card (automatic),No,No,No
b44b80d0,0,19.85479326884502,0,Male,No,No,No,Month-to-month,No,Mailed check,No,Yes,No
04261c22,70,23.358723170813732,0,Male,Yes,Yes,No,Two year,Yes,Credit card (automatic),No,No,Yes
38ed521a,4,83.42393862565044,0,Female,No,No,DSL,Month-to-month,No,Electronic check,Yes,No,No
0320dc68,0,69.34852309563453,0,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
239a1d43,1,75.81591450632844,0,Female,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
e5562a6e,17,21.481861196955634,0,Female,No,No,No,Month-to-month,Yes,Mailed check,No,No,No
c8072f10,21,100.61237516954046,0,Male,No,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),Yes,No,No
2bd9e438,43,103.68813638307098,0,Female,Yes,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),No,Yes,Yes
f7d4729a,0,65.11670118154937,0,Female,No,No,Fiber optic,Month-to-month,No,Mailed check,Yes,No,No
4092967b,1,47.591408923652565,0,Male,No,No,DSL,Month-to-month,Yes,Mailed check,Yes,Yes,No
1d420fa4,1,81.79038308283558,1,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
1a28d09c,50,27.684776784547985,0,Female,Yes,Yes,DSL,Month-to-month,Yes,Credit card (automatic),No,No,Yes
cc9b0e49,21,89.39000901445361,1,Female,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),No,No,No
8ce02a28,24,75.27336320156613,1,Female,No,No,DSL,Month-to-month,Yes,Mailed check,No,Yes,Yes
a21133d7,16,22.79414637185903,0,Female,Yes,No,No,Two year,No,Mailed check,No,No,No
fd9650fb,40,60.56015013743174,0,Female,No,No,DSL,One year,Yes,Bank transfer (automatic),No,No,No
21860ee9,71,104.98415174757426,1,Male,Yes,No,Fiber optic,Two year,No,Bank transfer (automatic),No,No,No
2377cfb2,12,117.31536433508512,0,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
b40d025d,64,69.07810877801052,0,Male,Yes,Yes,DSL,One year,No,Credit card (automatic),No,Yes,Yes
945deb03,71,20.169220395583608,0,Female,Yes,Yes,No,Two year,No,Bank transfer (automatic),No,No,Yes
1e4baaac,58,95.44709238159153,0,Female,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,No,Yes,No
1181ef1e,29,21.20448504228125,0,Male,Yes,No,No,One year,No,Credit card (automatic),No,No,No
7737ce4b,4,87.51768046041042,0,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,Yes
f4f54bfb,42,69.06321794696177,0,Male,Yes,No,DSL,One year,No,Credit card (automatic),No,Yes,Yes
18cb7b81,3,73.6505679407196,1,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
5d207c9d,15,19.767986097678907,0,Male,No,No,No,Month-to-month,No,Mailed check,No,No,No
2346d017,17,38.378815017010496,0,Male,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,No,Yes,No
9ed5ddf1,70,104.07644590567693,0,Male,Yes,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),Yes,Yes,Yes
330191de,13,72.21797692081718,0,Male,No,No,Fiber optic,Month-to-month,No,Electronic check,No,No,Yes
558217b4,46,54.703562312182584,0,Female,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),No,Yes,No
b88d998b,3,18.771807862069313,0,Male,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes
311cc12b,58,106.24641422898198,0,Male,No,No,Fiber optic,One year,Yes,Electronic check,No,No,Yes
3813a2d4,6,28.936627248983907,0,Male,No,No,DSL,Month-to-month,No,Mailed check,No,Yes,No
1c735ccd,22,26.65993240894419,0,Male,No,No,No,One year,No,Bank transfer (automatic),Yes,No,Yes
a59e9ff2,69,117.98104264366368,0,Female,Yes,Yes,Fiber optic,Two year,No,Credit card (automatic),No,Yes,Yes
f2553800,22,81.67473063831119,0,Female,Yes,Yes,Fiber optic,Month-to-month,No,Mailed check,No,Yes,Yes
5c564c7a,66,69.61482961650354,0,Male,Yes,Yes,DSL,Two year,No,Mailed check,No,Yes,No
f33c19a1,18,78.87479056227016,1,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
e15449b3,59,19.257749690565625,0,Male,Yes,No,No,One year,Yes,Credit card (automatic),No,Yes,No
93413ff1,10,18.93840728100518,0,Male,No,Yes,No,One year,Yes,Bank transfer (automatic),No,Yes,Yes
b497fba1,3,113.50042958689818,0,Male,No,No,Fiber optic,Month-to-month,No,Electronic check,No,Yes,No
106f6834,3,65.99600710359805,0,Male,Yes,Yes,Fiber optic,Month-to-month,Yes,Mailed check,No,No,No
64c42bc9,70,109.27697868213423,0,Male,Yes,Yes,Fiber optic,Two year,Yes,Credit card (automatic),No,Yes,Yes
82b0b0c0,15,20.666919825679468,0,Female,Yes,Yes,No,One year,No,Bank transfer (automatic),Yes,Yes,No
462e1a79,63,96.16415770665228,0,Female,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),No,Yes,No
ad70850a,43,72.02652032472983,0,Male,Yes,Yes,DSL,One year,No,Electronic check,No,Yes,Yes
8caedd83,58,17.622710515078555,0,Female,Yes,Yes,No,One year,No,Credit card (automatic),No,No,No
4f2d2756,19,103.79428799538422,0,Male,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,No,Yes,Yes
d167580f,73,70.74397664975623,0,Male,Yes,Yes,DSL,Two year,No,Credit card (automatic),No,No,Yes
290b71cd,1,46.544719410848074,0,Male,No,No,DSL,Month-to-month,No,Mailed check,Yes,Yes,No
39f88c2d,70,25.136092884614932,0,Male,Yes,Yes,No,Two year,No,Credit card (automatic),No,Yes,No
88550a86,0,71.39842088922293,0,Female,No,No,Fiber optic,Month-to-month,No,Electronic check,Yes,Yes,Yes
c873eb92,58,104.77893801730687,0,Female,Yes,Yes,Fiber optic,One year,Yes,Electronic check,No,No,No
0729cce7,66,97.1438608840439,0,Male,Yes,Yes,Fiber optic,One year,Yes,Electronic check,No,No,No
aac4d456,64,82.33682852527419,0,Female,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),No,No,No
1cc1b2ca,45,81.51268178964969,0,Female,Yes,No,DSL,Two year,No,Credit card (automatic),No,No,Yes
3b8955d0,35,101.05022998018767,0,Female,No,No,Fiber optic,Month-to-month,Yes,Mailed check,Yes,Yes,Yes
82acc9df,48,26.361857648971462,0,Female,No,No,No,One year,No,Credit card (automatic),No,No,No
b639bedd,17,66.82410764188873,0,Male,No,No,DSL,Month-to-month,No,Credit card (automatic),No,Yes,No
ff8163e9,3,25.651860304224073,0,Female,Yes,No,DSL,Month-to-month,Yes,Electronic check,No,Yes,No
d05d631c,26,64.93310932350467,0,Female,No,No,DSL,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes
b34c3f96,2,102.90769713489853,0,Female,No,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,No
236ea8a3,15,55.81368450555147,0,Male,No,No,DSL,Month-to-month,No,Mailed check,Yes,Yes,No
ec2e9248,14,76.95863154789917,1,Male,No,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),No,No,Yes
2918675e,1,71.38226775162234,0,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
5de1d5b3,23,20.971051991870567,0,Female,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),No,Yes,No
517bc19a,13,83.03863081378171,0,Male,Yes,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,No
d0dce34c,4,36.86231544299051,0,Female,No,No,DSL,Month-to-month,No,Mailed check,Yes,Yes,Yes
725f8e07,36,49.16805277319398,0,Female,No,No,DSL,Month-to-month,Yes,Electronic check,Yes,Yes,Yes
78922eff,0,82.74955782236118,1,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
bb02b55f,47,45.852365774086095,0,Female,No,No,DSL,Two year,No,Mailed check,No,Yes,Yes
ba1e4584,7,26.74165686623088,0,Male,No,Yes,No,Month-to-month,No,Credit card (automatic),No,No,Yes
bdf45236,7,57.17522659570519,0,Male,No,No,DSL,Month-to-month,No,Electronic check,No,Yes,Yes
59eef092,31,68.39691474453994,0,Male,Yes,Yes,DSL,Two year,No,Mailed check,No,No,No
f1c34862,69,104.98368127687846,0,Female,Yes,No,Fiber optic,Two year,No,Credit card (automatic),No,Yes,No
ebe49df4,52,88.0001288302627,1,Female,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,No
718cceef,34,65.49727399889036,1,Female,Yes,No,DSL,One year,No,Bank transfer (automatic),No,No,Yes
99e43bca,69,42.15888867563902,0,Male,Yes,Yes,DSL,Two year,No,Mailed check,No,No,Yes
86ae5396,3,75.65218157970764,0,Male,Yes,Yes,Fiber optic,Month-to-month,Yes,Mailed check,Yes,No,No
709af789,49,52.93784091808948,0,Female,No,No,DSL,One year,Yes,Credit card (automatic),No,No,No
79c91bf6,13,26.98204039504702,0,Female,Yes,Yes,No,Two year,No,Mailed check,No,No,No
69b5447e,1,18.860560574029776,0,Female,No,No,No,Month-to-month,No,Mailed check,Yes,Yes,Yes
aac8635c,10,22.397536248092692,0,Female,No,No,No,Month-to-month,Yes,Mailed check,No,Yes,Yes
6ec45005,63,117.99749833828673,0,Female,Yes,Yes,Fiber optic,Two year,No,Bank transfer (automatic),No,No,Yes
c2d2d745,3,58.816707373362334,0,Female,No,No,DSL,Month-to-month,No,Credit card (automatic),Yes,No,Yes
0ad18b39,20,57.39657162583909,0,Female,Yes,No,DSL,Month-to-month,Yes,Mailed check,No,Yes,No
5f120f83,55,102.60072164102306,0,Male,No,No,Fiber optic,Month-to-month,No,Electronic check,No,No,Yes
b16c35b7,0,29.409840730328387,0,Male,No,No,DSL,Month-to-month,No,Mailed check,Yes,Yes,Yes
916c6712,0,64.26456240262837,0,Female,No,No,Fiber optic,Month-to-month,No,Electronic check,Yes,No,Yes
8b524fcf,63,117.47735504271175,0,Female,Yes,Yes,Fiber optic,Two year,No,Bank transfer (automatic),No,Yes,No
e759a9f6,65,90.73880674152898,0,Female,Yes,No,DSL,Two year,No,Bank transfer (automatic),No,Yes,Yes
b4884e84,69,29.792011803415672,0,Male,No,No,DSL,One year,No,Credit card (automatic),No,Yes,Yes
791882b6,17,102.2624607980089,0,Female,No,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes
12f60025,54,60.55929992670899,0,Female,No,No,DSL,One year,Yes,Credit card (automatic),No,Yes,Yes
23735a3d,6,74.72880130732787,1,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,Yes
71ec03cc,33,112.71076877062448,0,Female,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
a620c584,56,114.67109635536859,0,Male,Yes,Yes,Fiber optic,Two year,No,Mailed check,No,Yes,Yes
c4438342,69,70.4744790106768,1,Male,Yes,No,DSL,Two year,Yes,Credit card (automatic),No,Yes,No
99b7bdc3,61,18.65037163508849,0,Female,Yes,Yes,No,Two year,No,Credit card (automatic),No,Yes,Yes
608103dd,30,31.718871516264425,0,Female,No,No,DSL,One year,No,Mailed check,No,No,Yes
9391fc92,65,19.432025766273068,0,Female,Yes,No,No,Two year,No,Bank transfer (automatic),No,Yes,Yes
ac4a04dc,17,52.65479747469514,0,Female,No,No,DSL,One year,Yes,Mailed check,No,Yes,Yes
9484a0ae,46,27.769012080109444,0,Male,No,No,DSL,One year,Yes,Bank transfer (automatic),No,No,Yes
d12a0211,19,18.240320921733048,0,Male,No,No,No,Month-to-month,No,Mailed check,No,Yes,Yes
8e20f982,68,18.964244821544696,0,Male,Yes,Yes,No,Two year,No,Credit card (automatic),No,Yes,No
788683de,58,73.7569691214673,0,Male,Yes,Yes,DSL,Two year,Yes,Credit card (automatic),No,Yes,Yes
fccab3a2,44,86.51722935855534,0,Male,Yes,Yes,Fiber optic,Month-to-month,No,Electronic check,No,Yes,Yes
8609df31,11,21.16485407566635,0,Female,No,No,No,Month-to-month,No,Mailed check,No,No,No
d014ff34,16,103.60589621727813,0,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
faf2fa7b,6,22.52924234927838,0,Male,No,No,No,Month-to-month,No,Bank transfer (automatic),No,No,Yes
db3e08b0,6,74.22930711695027,0,Female,Yes,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),No,Yes,Yes
fc22718c,3,48.130831020857094,0,Female,No,No,DSL,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,No
9d8ce92b,10,90.01997084667109,0,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
5ce8458b,72,23.511545314209272,0,Male,Yes,No,No,Two year,Yes,Electronic check,No,No,Yes
4dce9ff1,45,81.86901306975152,1,Female,No,No,DSL,One year,No,Bank transfer (automatic),No,No,No
10ab4bc9,11,18.375957440231282,0,Female,No,No,No,One year,Yes,Mailed check,No,Yes,Yes
6aed32c0,62,79.1936321631597,0,Male,Yes,Yes,DSL,Two year,No,Electronic check,No,No,Yes
bb592efe,6,74.09447797305555,1,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,Yes
f73829fc,6,67.20881197320352,0,Female,No,No,Fiber optic,Month-to-month,No,Electronic check,Yes,Yes,Yes
075627b2,0,22.312692003499627,0,Female,Yes,Yes,No,Month-to-month,Yes,Mailed check,Yes,No,Yes
ce2ee932,25,69.19094304859537,0,Female,No,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),No,Yes,No
433f9bbb,2,48.14927542581366,0,Female,No,No,DSL,Month-to-month,No,Electronic check,No,Yes,No
bf35863d,7,77.62177745361967,0,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,Yes
28be3134,0,51.48238762579871,0,Male,No,No,DSL,Month-to-month,No,Electronic check,No,Yes,Yes
0a10daa8,4,45.91134766943709,1,Female,Yes,No,DSL,Month-to-month,Yes,Electronic check,Yes,No,Yes
4a6d8125,10,21.667885746052768,0,Female,No,No,No,One year,No,Mailed check,No,Yes,No
1f835cdf,61,54.75116020185542,0,Female,Yes,No,DSL,Two year,No,Bank transfer (automatic),No,Yes,Yes
d5e683e3,41,53.98869074540593,0,Female,Yes,No,DSL,Month-to-month,Yes,Electronic check,Yes,No,Yes
3ab18f5e,61,23.46278950615672,0,Female,No,No,No,Two year,No,Mailed check,No,Yes,No
22bd815f,71,56.705171362954886,0,Male,Yes,No,DSL,One year,Yes,Credit card (automatic),No,Yes,No
9a2b401a,57,74.05144217028536,0,Male,Yes,Yes,DSL,Two year,Yes,Credit card (automatic),No,Yes,No
5a79deb6,19,92.05233055256066,0,Female,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),Yes,No,No
c4d070ac,15,49.03751223634069,0,Male,No,Yes,DSL,Month-to-month,Yes,Credit card (automatic),No,Yes,No
c71977f8,2,73.49047198820509,0,Male,No,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),Yes,Yes,Yes
aa6254f1,26,50.86093392241528,0,Female,No,No,DSL,One year,Yes,Electronic check,No,No,No
8f9e4cda,71,94.7978338229038,0,Female,Yes,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),No,Yes,No
11376a73,73,25.286490445035962,0,Male,Yes,Yes,No,Two year,No,Bank transfer (automatic),No,Yes,Yes
96a2354a,29,80.9115304973973,0,Female,Yes,No,Fiber optic,Month-to-month,No,Credit card (automatic),No,Yes,Yes
889855c6,25,54.80788901939395,0,Female,No,No,DSL,One year,Yes,Electronic check,No,Yes,No
1f400c50,1,50.76529503225059,0,Male,No,No,DSL,Month-to-month,No,Mailed check,No,No,Yes
537f0b0a,31,93.22598779149219,0,Female,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
bd7adf08,32,17.97575930261491,0,Female,No,No,No,Two year,No,Mailed check,No,No,No
028e5f4f,25,57.30825988555402,0,Male,No,Yes,DSL,Month-to-month,No,Electronic check,No,Yes,No
02797eb3,65,21.11370175901937,0,Female,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),No,Yes,Yes
eb119d23,14,50.02432865997752,0,Male,No,No,DSL,Month-to-month,Yes,Credit card (automatic),Yes,Yes,No
d27dd7cf,54,19.91230450731416,0,Male,Yes,Yes,No,One year,No,Mailed check,No,No,No
a7fac040,7,93.152105208212,0,Male,No,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),No,Yes,Yes
a7ca1845,73,58.701687235973175,0,Female,Yes,Yes,DSL,Two year,No,Credit card (automatic),No,Yes,Yes
11bbbef4,6,84.68047578784801,0,Male,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,No
bc692d0a,14,44.18654342114934,0,Male,Yes,No,DSL,Month-to-month,No,Electronic check,Yes,Yes,Yes
a00e83b0,52,99.12071535518767,0,Female,Yes,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),No,Yes,No
2b3974ba,65,75.19383373767828,0,Female,Yes,No,Fiber optic,One year,Yes,Credit card (automatic),No,Yes,Yes
8a15b44e,24,96.80340663365824,1,Female,Yes,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),No,No,No
46292059,31,20.295533633975996,0,Female,Yes,Yes,No,Two year,No,Mailed check,No,Yes,Yes
10f00087,42,92.59368011832588,0,Male,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),No,Yes,No
9ff2c400,39,94.83256035657261,0,Female,Yes,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes
dddd9adf,3,76.19543848821533,0,Female,No,No,Fiber optic,Month-to-month,No,Bank transfer (automatic),Yes,Yes,No
42319453,32,96.56869749550945,0,Female,No,No,Fiber optic,Month-to-month,No,Electronic check,No,No,Yes
8b979ac6,0,48.585461503993315,0,Male,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,No,Yes,No
3ad2c24a,67,101.51624271271804,0,Male,No,No,Fiber optic,One year,Yes,Bank transfer (automatic),No,Yes,No
632e9915,72,19.85844292642788,0,Female,Yes,No,No,Two year,No,Credit card (automatic),No,No,Yes
8da91aed,0,45.9502347691058,0,Male,No,No,DSL,Month-to-month,Yes,Bank transfer (automatic),No,No,Yes
70efbd5a,75,88.67526008224525,0,Male,Yes,No,DSL,Two year,Yes,Credit card (automatic),No,No,No
1e02b299,24,20.458333317469066,0,Female,No,Yes,No,Month-to-month,No,Credit card (automatic),No,No,No
14f36260,69,19.545930674180294,0,Male,Yes,Yes,No,Two year,No,Bank transfer (automatic),No,Yes,No
d50d4fee,17,18.1220776219109,0,Male,No,No,No,Two year,Yes,Mailed check,No,No,No
3c1b3f7c,44,105.33445734800088,0,Female,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,No,No,Yes
5deedec9,66,85.21336519536237,0,Female,Yes,Yes,DSL,Two year,Yes,Bank transfer (automatic),No,Yes,Yes
6952017e,37,24.408952069344043,0,Male,No,Yes,No,One year,No,Bank transfer (automatic),No,No,No
67adb279,3,18.4751521291982,0,Female,Yes,Yes,No,Month-to-month,No,Mailed check,No,No,No
313f9341,2,42.23933906171645,1,Male,No,No,DSL,Month-to-month,No,Bank transfer (automatic),No,No,No
2818152c,61,24.219241494226832,0,Male,No,No,No,Two year,Yes,Credit card (automatic),No,No,No
78d7153e,5,21.436568441134238,0,Male,Yes,Yes,No,Month-to-month,No,Mailed check,No,No,No
c1f134c0,8,18.696344505231682,0,Male,No,No,No,Month-to-month,No,Mailed check,No,No,Yes
68300ae1,53,63.79237298057942,0,Female,No,No,DSL,Two year,Yes,Bank transfer (automatic),No,No,No
3a2faf3a,38,102.88885656261643,0,Male,No,No,Fiber optic,Two year,Yes,Credit card (automatic),No,No,No
d26e6d91,16,27.02798160132922,0,Male,No,No,No,Month-to-month,Yes,Electronic check,No,Yes,No
6efdd69d,67,103.28120083783446,0,Male,Yes,No,Fiber optic,Two year,Yes,Credit card (automatic),No,No,No
62512735,29,62.54752970088851,0,Male,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,No,No,Yes
f3f88b33,22,20.407896126925607,0,Female,No,No,No,Two year,No,Credit card (automatic),No,Yes,No
8c10559f,4,20.41003432955799,0,Male,No,No,No,Month-to-month,Yes,Mailed check,No,No,No
a53b1530,26,86.90711680823418,1,Male,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,No,No,Yes
5d9231b2,75,119.28117695303791,0,Female,No,No,Fiber optic,Two year,Yes,Electronic check,No,Yes,No
